provider,id,description,package,title,name,level,risk-level,security,reliability,performance-efficiency,cost-optimisation,operational-excellence,release-date,update-date,knowledge-base-html,multi-risk-level,must-be-configured,not-scored,categories
aws,ELB-017,Ensure web-tier ELB listener uses a secure HTTPS or SSL protocol,base,Web-Tier ELB Listener Security,ELBListenerSecurity,resource,HIGH,YES,NO,NO,NO,NO,2019-08-23,2020-06-30,https://www.cloudconformity.com/knowledge-base/aws/ELB/web-tier-elb-https-listener.html,,True,,
aws,ELB-018,Ensure app-tier ELB listener uses a secure HTTPS or SSL protocol,base,App-Tier ELB Listener Security,ELBListenerSecurity,resource,HIGH,YES,NO,NO,NO,NO,2019-08-23,2020-06-30,https://www.cloudconformity.com/knowledge-base/aws/ELB/app-tier-elb-https-listener.html,,True,,
aws,ELB-021,Ensure web tier Elastic Load Balancer has application layer health check configured.,base,Web-Tier ELBs Health Check,ELBHealthCheck,resource,HIGH,NO,YES,NO,NO,NO,2020-06-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/ELB/web-tier-elb-health-check.html,,True,,
aws,ELB-022,Ensure app tier Elastic Load Balancer has application layer health check configured,base,App-Tier ELBs Health Check,ELBHealthCheck,resource,HIGH,NO,YES,NO,NO,NO,2020-06-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/ELB/app-tier-elb-health-check.html,,True,,
aws,EBS-001,Ensure EBS volumes are encrypted to meet security and encryption compliance requirements. Encryption is a key mechanism for you to ensure that you are in full control over who has access to your data,base,EBS Encrypted,EBSEncrypted,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/EBS/ebs-encrypted.html,,,,
aws,EBS-002,Ensure EBS volumes are encrypted with CMKs to have full control over encrypting and decrypting data,base,EBS Encrypted With KMS Customer Master Keys,EBSEncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/EBS/ebs-encrypted-with-kms-customer-master-keys.html,,,,
aws,EBS-003,Identify and remove any unused Elastic Block Store volumes to improve cost optimization and security,base,Unused EBS Volumes,EBSUnused,resource,MEDIUM,YES,NO,NO,YES,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/unused-ebs-volumes.html,,,,
aws,EBS-004,Ensure EBS volumes have recent snapshots for point-in-time recovery,base,EBS Volumes Recent Snapshots,EBSRecentSnapshot,service,MEDIUM,NO,YES,NO,NO,NO,2017-01-01,2018-09-27,https://www.cloudconformity.com/knowledge-base/aws/EBS/ebs-volumes-recent-snapshots.html,,,,
aws,EBS-005,"Identify EBS volumes old snapshots, and delete them to help lower the cost of your monthly AWS bill",base,EBS Volumes Too Old Snapshots,EBSSnapshotTooOld,service,LOW,NO,NO,NO,YES,NO,2017-01-01,2018-09-27,https://www.cloudconformity.com/knowledge-base/aws/EBS/ebs-volumes-too-old-snapshots.html,,,,
aws,EBS-006,Follow proper naming conventions for EBS volumes,base,EBS Volume Naming Conventions,EBSNamingConventions,resource,LOW,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/ebs-naming-conventions.html,,True,,
aws,EBS-007,Ensure EC2 instances are using General Purpose SSD (gp2) EBS volumes instead of Provisioned IOPS SSD (io1) volumes to optimize AWS EBS costs,base,EBS General Purpose SSD,EBSGeneralPurposeSSD,resource,MEDIUM,NO,NO,NO,YES,NO,2017-01-01,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/general-purpose-ssd-volume.html,,,,
aws,EBS-008,Identify any EBS volumes that appear to be idle and delete them to help lower the cost of your monthly AWS bill,base,Idle EBS Volume,IdleVolume,resource,MEDIUM,NO,NO,NO,YES,NO,2017-01-01,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/idle-volume.html,,,,
aws,EBS-009,Ensure that your Amazon EBS volume snapshots are not publicly accessible,base,Amazon EBS Public Snapshots,PublicSnapshots,resource,HIGH,YES,NO,NO,NO,NO,2018-06-07,2018-09-27,https://www.cloudconformity.com/knowledge-base/aws/EBS/public-snapshots.html,,,,
aws,EBS-010,Identify Amazon EBS volumes attached to stopped EC2 instances,base,EBS Volumes Attached To Stopped EC2 Instances,VolumesAttachedToStoppedEC2Instances,service,HIGH,NO,NO,NO,YES,YES,2017-01-01,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/ebs-volumes-attached-to-stopped-ec2-instances.html,,,,
aws,EBS-011,Ensure Amazon EBS snapshots are encrypted to meet security and compliance requirements,base,EBS Snapshot Encrypted,SnapshotEncrypted,resource,MEDIUM,YES,NO,NO,NO,NO,2018-06-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/snapshot-encrypted.html,,,,
aws,EBS-012,Ensure web-tier Amazon Elastic Block Store (EBS) volumes are encrypted,base,Web-Tier EBS Encrypted,EBSEncrypted,resource,HIGH,YES,NO,NO,NO,NO,2019-06-03,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/web-tier-ebs-volumes-encrypted.html,,True,,
aws,EBS-013,Ensure app-tier Amazon Elastic Block Store (EBS) volumes are encrypted,base,App-Tier EBS Encrypted,EBSEncrypted,resource,HIGH,YES,NO,NO,NO,NO,2019-08-23,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/app-tier-ebs-volumes-encrypted.html,,True,,
aws,EBS-014,Ensure that your new Amazon EBS volumes are always encrypted in the specified AWS region,base,Enable Encryption by Default for EBS Volumes,ConfigureDefaultEncryption,resource,MEDIUM,YES,NO,NO,NO,NO,2021-02-08,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EBS/configure-default-encryption.html,,,,
aws,VPC-001,Ensure VPC flow logging is enabled in all VPCs,base,VPC Flow Logs Enabled,VPCFlowLogsEnabled,resource,LOW,YES,NO,NO,NO,NO,2017-01-01,2018-12-06,https://www.cloudconformity.com/knowledge-base/aws/VPC/vpc-flow-logs-enabled.html,,,,
aws,VPC-002,Ensure VPNs have two tunnels configured at all times to provide redundancy,base,VPN Tunnel Redundancy,VPNTunnelRedundancy,resource,LOW,NO,YES,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/vpn-tunnel-redundancy.html,,,,
aws,VPC-003,Ensure Managed NAT Gateway service is in use for high availability,base,Managed NAT Gateway In Use,NATGatewayInUse,service,MEDIUM,NO,NO,YES,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/managed-nat-gateway-in-use.html,,,,
aws,VPC-004,Follow proper naming conventions for Virtual Private Clouds,base,VPC Naming Conventions,VPCNamingConventions,resource,LOW,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/vpc-naming-conventions.html,,True,,
aws,VPC-005,Ensure Amazon VPC endpoints are not exposed to everyone,base,VPC Endpoint Exposed,EndpointExposed,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/endpoint-exposed.html,,,,
aws,VPC-006,Ensure Amazon VPC endpoints do not allow unknown cross account access,base,VPC Endpoint Cross Account Access,EndpointCrossAccountAccess,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2019-04-04,https://www.cloudconformity.com/knowledge-base/aws/VPC/endpoint-cross-account-access.html,,,,
aws,VPC-007,Ensure unused Amazon VPC Internet Gateways and Egress-Only Internet Gateways are removed to follow best practices,base,Unused VPC Internet Gateways,InternetGatewayUnused,resource,LOW,NO,NO,YES,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/unused-internet-gateway.html,,,,
aws,VPC-008,Ensure unused Virtual Private Gateways (VGWs) are removed to follow best practices,base,Unused Virtual Private Gateways,VirtualPrivateGatewayUnused,resource,LOW,NO,NO,YES,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/unused-virtual-private-gateway.html,,,,
aws,VPC-009,Ensure the state of your AWS Virtual Private Network (VPN) tunnels is UP,base,AWS VPN Tunnel State,VPNTunnelUp,resource,HIGH,NO,YES,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/vpn-tunnel-up.html,,,,
aws,VPC-010,Ensure Network ACL doesn't allow unrestricted outbound traffic,base,Unrestricted Network ACL Outbound Traffic,NetworkACLOutboundTrafficAllPorts,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2018-11-19,https://www.cloudconformity.com/knowledge-base/aws/VPC/network-acl-outbound-traffic-all-ports.html,,,,
aws,VPC-011,Ensure Network ACL doesn't allow unrestricted inbound traffic,base,Unrestricted Network ACL Inbound Traffic,NetworkACLInboundTrafficAllPorts,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2018-11-19,https://www.cloudconformity.com/knowledge-base/aws/VPC/network-acl-inbound-traffic-all-ports.html,,,,
aws,VPC-012,Ensure routing tables for VPC peering are 'least access',base,AWS VPC Peering Connections Route Tables Access,VPCPeeringAccess,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/vpc-peering-access.html,,,True,
aws,VPC-013,Check for Specific Gateway Attached to Specific VPC,base,Specific Gateway Attached To Specific VPC,SpecificGatewayAttachedToSpecificVPC,service,LOW,YES,NO,NO,NO,NO,2019-04-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/gateways.html,,True,,
aws,VPC-014,Ensure VPC peering connection is only between member accounts of the same AWS Organization,base,VPC Peering Connections To Accounts Outside AWS Organization,PeeringConnectionCrossAccountAccess,resource,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/vpc-peering-connections-to-accounts-outside-aws-organizations.html,,,,
aws,VPC-015,Ensure that Amazon Network ACL DENY rules are effective within the VPC configuration.,base,Ineffective Network ACL DENY Rules,NetworkACLDenyRules,resource,HIGH,YES,NO,NO,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/VPC/network-acl-deny-rules.html,,,,
aws,S3-001,Ensure S3 buckets do not allow public READ access,base,S3 Bucket Public 'READ' Access,BucketPublicReadAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-public-read-access.html,,,,
aws,S3-002,Ensure S3 buckets do not allow public READ_ACP access,base,S3 Bucket Public 'READ_ACP' Access,BucketPublicReadAcpAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-public-read-acp-access.html,,,,
aws,S3-003,Ensure S3 buckets do not allow public WRITE access,base,S3 Bucket Public 'WRITE' Access,BucketPublicWriteAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-public-write-access.html,,,,
aws,S3-004,Ensure S3 buckets do not allow public WRITE_ACP access,base,S3 Bucket Public 'WRITE_ACP' Access,BucketPublicWriteAcpAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-public-write-acp-access.html,,,,
aws,S3-005,Ensure S3 buckets do not allow public FULL_CONTROL access,base,S3 Bucket Public 'FULL_CONTROL' Access,BucketPublicFullControlAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-public-full-control-access.html,,,,
aws,S3-006,Ensure S3 buckets do not allow authenticated users READ access,base,S3 Bucket Authenticated Users 'READ' Access,BucketAuthenticatedUsersReadAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-authenticated-users-read-access.html,,,,
aws,S3-007,Ensure S3 buckets do not allow authenticated users READ_ACP access,base,S3 Bucket Authenticated Users 'READ_ACP' Access,BucketAuthenticatedUsersReadAcpAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-authenticated-users-read-acp-access.html,,,,
aws,S3-008,Ensure S3 buckets do not allow authenticated users WRITE access,base,S3 Bucket Authenticated Users 'WRITE' Access,BucketAuthenticatedUsersWriteAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-authenticated-users-write-access.html,,,,
aws,S3-009,Ensure S3 buckets do not allow authenticated users WRITE_ACP access,base,S3 Bucket Authenticated Users 'WRITE_ACP' Access,BucketAuthenticatedUsersWriteAcpAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-authenticated-users-write-acp-access.html,,,,
aws,S3-010,Ensure S3 buckets do not allow authenticated users FULL_CONTROL access,base,S3 Bucket Authenticated Users 'FULL_CONTROL' Access,BucketAuthenticatedUsersFullControlAccess,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-authenticated-users-full-control-access.html,,,,
aws,S3-011,Ensure S3 bucket access logging is enabled for security and access audits,base,S3 Bucket Logging Enabled,BucketLoggingEnabled,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-logging-enabled.html,,,,
aws,S3-012,Ensure S3 bucket versioning is enabled for additional level of data protection,base,S3 Bucket Versioning Enabled,BucketVersioningEnabled,resource,LOW,NO,YES,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-versioning-enabled.html,,,,
aws,S3-013,Ensure S3 buckets have an MFA-Delete policy to prevent deletion of files without an MFA token,base,S3 Bucket MFA Delete Enabled,BucketMFADeleteEnabled,resource,LOW,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-mfa-delete-enabled.html,,,,
aws,S3-014,Ensure AWS S3 buckets do not allow public access via bucket policies,base,S3 Bucket Public Access Via Policy,BucketPublicAccessViaPolicy,resource,VERY_HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-bucket-public-access-via-policy.html,,,,
aws,S3-015,Ensure Amazon S3 buckets do not allow unknown cross account access via bucket policies,base,S3 Cross Account Access,BucketCrossAccountAccess,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/S3/s3-cross-account-access.html,,,,
aws,S3-016,Ensure AWS S3 buckets enforce Server-Side Encryption,base,Server Side Encryption,ServerSideEncryption,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2020-08-19,https://www.cloudconformity.com/knowledge-base/aws/S3/server-side-encryption.html,,,,
aws,S3-017,Ensure AWS S3 buckets enforce SSL to secure data in transit,base,Secure Transport,SecureTransport,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2020-10-14,https://www.cloudconformity.com/knowledge-base/aws/S3/secure-transport.html,,,,
aws,S3-018,Ensure that your AWS S3 buckets are using DNS-compliant bucket names,base,DNS Compliant S3 Bucket Names,DNSCompliantBucketNames,resource,LOW,NO,NO,YES,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/S3/dns-compliant-buckets-names.html,,,,
aws,S3-019,Review S3 Buckets with Website Configuration Enabled,base,S3 Buckets with Website Configuration Enabled,BucketsWithWebsiteConfigurations,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2020-08-19,https://www.cloudconformity.com/knowledge-base/aws/S3/buckets-with-website-configurations.html,,,,
aws,S3-020,Ensure that AWS S3 buckets utilize lifecycle configurations to manage S3 objects during their lifetime,base,S3 Buckets Lifecycle Configuration,LifecycleConfiguration,resource,LOW,YES,NO,NO,YES,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/S3/lifecycle-configuration.html,,,,
aws,S3-021,Ensure that default encryption is enabled at the bucket level to automatically encrypt all objects when stored in Amazon S3.,base,S3 Bucket Default Encryption,BucketEncryption,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2020-08-19,https://www.cloudconformity.com/knowledge-base/aws/S3/bucket-default-encryption.html,,,,
aws,S3-022,Monitor Amazon S3 configuration changes,rtm,S3 Configuration Changes,ServiceConfigurationChanges,event,HIGH,YES,NO,NO,NO,NO,2019-04-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/S3/configuration-changes.html,,,,
aws,S3-023,Enable AWS S3 Object Lock,base,S3 Object Lock,ObjectLock,resource,LOW,YES,NO,NO,NO,NO,2019-04-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/S3/object-lock.html,,,,
aws,S3-024,Enable AWS S3 Transfer Acceleration,base,S3 Transfer Acceleration,TransferAcceleration,resource,LOW,NO,NO,YES,NO,NO,2019-04-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/S3/transfer-acceleration.html,,,,
aws,S3-025,Ensure that your AWS S3 buckets are configured to use Server-Side Encryption with Customer-Provided Keys ,base,S3 Buckets Encrypted with Customer-Provided CMKs,BucketEncryptedWithCMK,service,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2020-11-10,https://www.cloudconformity.com/knowledge-base/aws/S3/encrypted-with-kms-customer-master-keys.html,,,,
aws,S3-026,Ensure that Amazon S3 Block Public Access feature is enabled for your S3 buckets to restrict public access to all objects available within these buckets.,base,Enable S3 Block Public Access for S3 Buckets,BlockPublicAccessEnabled,resource,VERY_HIGH,YES,NO,NO,NO,NO,2021-02-25,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/S3/bucket-public-access-block.html,,,,
